date,level,direction,entry,tp,sl,bar_idx,session,day_of_week,hour,level_price,year,month,outcome,exit_price,exit_time,pnl_pts,pnl_usd_gross,fees_usd,pnl_usd,bars_held,max_favorable_excursion,max_adverse_excursion,trailing_active,contracts
2019-06-05 04:45:00-04:00,PMH,SHORT,7218.0,7168.0,7268.0,225,London,Wednesday,4,7218.0,2019,6,WIN,7165.25,2019-06-05 10:30:00-04:00,52.75,422.0,6.0,416.0,23,57.75,27.25,True,4
2019-06-05 09:45:00-04:00,PML,LONG,7202.75,7252.75,7152.75,245,NY,Wednesday,9,7202.75,2019,6,LOSS,7152.75,2019-06-05 10:45:00-04:00,-50.0,-400.0,6.0,-406.0,4,20.25,52.75,False,4
2019-06-05 09:45:00-04:00,LPL,LONG,7182.5,7232.5,7132.5,245,NY,Wednesday,9,7182.5,2019,6,WIN,7229.75,2019-06-05 16:30:00-04:00,47.25,378.0,6.0,372.0,26,52.25,32.5,True,4
2019-06-06 03:15:00-04:00,LPH,SHORT,7233.75,7183.75,7283.75,310,London,Thursday,3,7233.75,2019,6,LOSS,7283.75,2019-06-06 15:15:00-04:00,-50.0,-400.0,6.0,-406.0,48,29.5,51.0,False,4
2019-06-06 03:15:00-04:00,PDH,SHORT,7245.25,7195.25,7295.25,310,London,Thursday,3,7245.25,2019,6,LOSS,7295.25,2019-06-06 15:30:00-04:00,-50.0,-400.0,6.0,-406.0,49,41.0,54.25,False,4
2019-06-06 04:45:00-04:00,PMH,SHORT,7256.25,7206.25,7306.25,316,London,Thursday,4,7256.25,2019,6,WIN,7209.25,2019-06-06 10:30:00-04:00,47.0,376.0,6.0,370.0,23,52.0,7.75,True,4
2019-06-06 05:00:00-04:00,PML,LONG,7248.75,7298.75,7198.75,317,London,Thursday,5,7248.75,2019,6,WIN,7294.5,2019-06-06 15:30:00-04:00,45.75,366.0,6.0,360.0,42,50.75,44.5,True,4
2019-06-06 09:45:00-04:00,LPL,LONG,7209.75,7259.75,7159.75,336,NY,Thursday,9,7209.75,2019,6,WIN,7267.5,2019-06-06 14:30:00-04:00,57.75,462.0,6.0,456.0,19,62.75,5.5,True,4
2019-06-07 03:15:00-04:00,LPH,SHORT,7292.75,7242.75,7342.75,401,London,Friday,3,7292.75,2019,6,LOSS,7342.75,2019-06-07 09:30:00-04:00,-50.0,-400.0,6.0,-406.0,25,6.75,74.25,False,4
2019-06-07 05:00:00-04:00,PMH,SHORT,7311.75,7261.75,7361.75,408,London,Friday,5,7311.75,2019,6,LOSS,7361.75,2019-06-07 09:30:00-04:00,-50.0,-400.0,6.0,-406.0,18,25.75,55.25,False,4
2019-06-07 05:15:00-04:00,PML,LONG,7306.25,7356.25,7256.25,409,London,Friday,5,7306.25,2019,6,WIN,7362.0,2019-06-07 09:30:00-04:00,55.75,446.0,6.0,440.0,17,60.75,20.25,True,4
2019-06-10 03:15:00-04:00,LPH,SHORT,7451.25,7401.25,7501.25,492,London,Monday,3,7451.25,2019,6,LOSS,7501.25,2019-06-10 09:30:00-04:00,-50.0,-400.0,6.0,-406.0,25,12.0,65.5,False,4
2019-06-10 03:15:00-04:00,LPL,LONG,7440.25,7490.25,7390.25,492,London,Monday,3,7440.25,2019,6,WIN,7511.75,2019-06-10 09:30:00-04:00,71.5,572.0,6.0,566.0,25,76.5,1.0,True,4
2019-06-10 04:45:00-04:00,PML,LONG,7439.25,7489.25,7389.25,498,London,Monday,4,7439.25,2019,6,WIN,7511.75,2019-06-10 09:30:00-04:00,72.5,580.0,6.0,574.0,19,77.5,0.0,True,4
2019-06-10 05:00:00-04:00,PMH,SHORT,7448.25,7398.25,7498.25,499,London,Monday,5,7448.25,2019,6,LOSS,7498.25,2019-06-10 09:30:00-04:00,-50.0,-400.0,6.0,-406.0,18,8.5,68.5,False,4
2019-06-10 09:30:00-04:00,PDH,SHORT,7484.5,7434.5,7534.5,517,NY,Monday,9,7484.5,2019,6,LOSS,7534.5,2019-06-10 10:15:00-04:00,-50.0,-400.0,6.0,-406.0,3,0.0,56.5,False,4
2019-06-11 03:15:00-04:00,LPH,SHORT,7548.0,7498.0,7598.0,583,London,Tuesday,3,7548.0,2019,6,LOSS,7598.0,2019-06-11 09:30:00-04:00,-50.0,-400.0,6.0,-406.0,25,8.25,53.0,False,4
2019-06-11 03:30:00-04:00,LPL,LONG,7535.75,7585.75,7485.75,584,London,Tuesday,3,7535.75,2019,6,WIN,7584.75,2019-06-11 08:30:00-04:00,49.0,392.0,6.0,386.0,20,54.0,0.0,True,4
2019-06-11 04:45:00-04:00,PMH,SHORT,7561.0,7511.0,7611.0,589,London,Tuesday,4,7561.0,2019,6,WIN,7505.0,2019-06-11 12:00:00-04:00,56.0,448.0,6.0,442.0,29,61.0,40.0,True,4
2019-06-11 10:00:00-04:00,PML,LONG,7547.75,7597.75,7497.75,610,NY,Tuesday,10,7547.75,2019,6,LOSS,7497.75,2019-06-11 12:45:00-04:00,-50.0,-400.0,6.0,-406.0,11,31.5,54.25,False,4
2019-06-12 04:45:00-04:00,PMH,SHORT,7492.5,7442.5,7542.5,680,London,Wednesday,4,7492.5,2019,6,WIN,7426.5,2019-06-12 22:00:00-04:00,66.0,528.0,6.0,522.0,64,71.0,20.0,True,4
2019-06-12 05:00:00-04:00,PML,LONG,7478.5,7528.5,7428.5,681,London,Wednesday,5,7478.5,2019,6,LOSS,7428.5,2019-06-12 22:00:00-04:00,-50.0,-400.0,6.0,-406.0,63,34.0,57.0,False,4
